quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'-0.359619140625',b'-0.51123046875',b'0.041748046875',b'0.77947998046875',b'3.1416015625',b'131035',b'\x13\t\x00\x06B',b'130775',b'946685773.988'
b'-0.41925048828125',b'-0.49505615234375',b'-0.0040283203125',b'0.760986328125',b'3.1416015625',b'131135',b'\x13\t\x00\x06B',b'130775',b'946685774.088'
b'-0.432861328125',b'-0.51226806640625',b'-0.029541015625',b'0.74114990234375',b'3.1416015625',b'131234',b'\x13\t\x00\x06B',b'130775',b'946685773.687'
b'-0.43182373046875',b'-0.542724609375',b'-0.03326416015625',b'0.7196044921875',b'3.1416015625',b'131334',b'\x13\t\x00\x06B',b'130775',b'946685773.787'
b'-0.41680908203125',b'-0.59185791015625',b'-0.0491943359375',b'0.68817138671875',b'3.1416015625',b'131434',b'\x13\t\x00\x06B',b'130775',b'946685773.887'
b'-0.42791748046875',b'-0.61865234375',b'-0.083251953125',b'0.65362548828125',b'3.1416015625',b'131534',b'(\x0b\x00\x06+',b'131757',b'946685773.987'
b'-0.42181396484375',b'-0.6351318359375',b'-0.11004638671875',b'0.63763427734375',b'3.1416015625',b'131633',b'(\x0b\x00\x06+',b'131757',b'946685774.086'
b'-0.39520263671875',b'-0.65966796875',b'-0.13824462890625',b'0.6241455078125',b'3.1416015625',b'131733',b'(\x0b\x00\x06+',b'131757',b'946685774.686'
b'-0.38629150390625',b'-0.66680908203125',b'-0.1552734375',b'0.61810302734375',b'3.1416015625',b'131834',b'(\x0b\x00\x06+',b'131757',b'946685774.787'
b'-0.3839111328125',b'-0.673583984375',b'-0.16119384765625',b'0.61065673828125',b'3.1416015625',b'131933',b'(\x0b\x00\x06+',b'131757',b'946685774.886'
b'-0.374267578125',b'-0.67852783203125',b'-0.1693115234375',b'0.6090087890625',b'3.1416015625',b'132033',b'(\x0b\x00\x06+',b'131757',b'946685774.986'
b'-0.26629638671875',b'-0.741455078125',b'-0.2020263671875',b'0.58184814453125',b'3.1416015625',b'132432',b'(\x0b\x00\x06+',b'131757',b'946685775.885'
b'-0.2049560546875',b'-0.7591552734375',b'-0.22998046875',b'0.5733642578125',b'3.1416015625',b'132632',b'>\x0b\x00\x05\x16',b'132737',b'946685776.085'
b'-0.20001220703125',b'-0.7542724609375',b'-0.23052978515625',b'0.581298828125',b'3.1416015625',b'132732',b'>\x0b\x00\x05\x16',b'132737',b'946685775.685'
b'-0.20855712890625',b'-0.7457275390625',b'-0.2200927734375',b'0.59326171875',b'3.1416015625',b'132831',b'>\x0b\x00\x05\x16',b'132737',b'946685775.784'
b'-0.2216796875',b'-0.73919677734375',b'-0.21014404296875',b'0.60028076171875',b'3.1416015625',b'132931',b'>\x0b\x00\x05\x16',b'132737',b'946685775.884'
b'-0.23333740234375',b'-0.73486328125',b'-0.20086669921875',b'0.60430908203125',b'3.1416015625',b'133031',b'>\x0b\x00\x05\x16',b'132737',b'946685775.984'
b'-0.2403564453125',b'-0.72894287109375',b'-0.18719482421875',b'0.613037109375',b'3.1416015625',b'133230',b'>\x0b\x00\x05\x16',b'132737',b'946685776.683'
b'-0.24359130859375',b'-0.72491455078125',b'-0.18341064453125',b'0.61767578125',b'3.1416015625',b'133330',b'>\x0b\x00\x05\x16',b'132737',b'946685776.783'
b'-0.24993896484375',b'-0.720458984375',b'-0.17926025390625',b'0.62152099609375',b'3.1416015625',b'133430',b'>\x0b\x00\x05\x16',b'132737',b'946685776.883'
b'-0.25225830078125',b'-0.71807861328125',b'-0.17864990234375',b'0.62353515625',b'3.1416015625',b'133530',b')\t\x00\x05-',b'133714',b'946685776.983'
b'-0.251220703125',b'-0.7193603515625',b'-0.182861328125',b'0.6212158203125',b'3.1416015625',b'133630',b')\t\x00\x05-',b'133714',b'946685777.083'
b'-0.2510986328125',b'-0.72247314453125',b'-0.1884765625',b'0.61602783203125',b'3.1416015625',b'133829',b')\t\x00\x05-',b'133714',b'946685777.782'
b'-0.253173828125',b'-0.7225341796875',b'-0.18731689453125',b'0.61541748046875',b'3.1416015625',b'133929',b')\t\x00\x05-',b'133714',b'946685777.882'
b'-0.2564697265625',b'-0.7210693359375',b'-0.185546875',b'0.6163330078125',b'3.1416015625',b'134229',b')\t\x00\x05-',b'133714',b'946685777.682'
b'-0.2574462890625',b'-0.7210693359375',b'-0.1854248046875',b'0.61590576171875',b'3.1416015625',b'134328',b')\t\x00\x05-',b'133714',b'946685777.781'
b'-0.25830078125',b'-0.72100830078125',b'-0.18524169921875',b'0.61572265625',b'3.1416015625',b'134428',b'\x15\x06\x00\x04E',b'134693',b'946685777.881'
b'-0.25970458984375',b'-0.720703125',b'-0.1839599609375',b'0.6158447265625',b'3.1416015625',b'134529',b'\x15\x06\x00\x04E',b'134693',b'946685777.982'
b'-0.260498046875',b'-0.720947265625',b'-0.18316650390625',b'0.615478515625',b'3.1416015625',b'134628',b'\x15\x06\x00\x04E',b'134693',b'946685778.081'
b'-0.26080322265625',b'-0.72149658203125',b'-0.18304443359375',b'0.61480712890625',b'3.1416015625',b'134727',b'\x15\x06\x00\x04E',b'134693',b'946685778.68'
b'-0.26123046875',b'-0.7210693359375',b'-0.18292236328125',b'0.6151123046875',b'3.1416015625',b'134827',b'\x15\x06\x00\x04E',b'134693',b'946685778.78'
b'-0.2620849609375',b'-0.72021484375',b'-0.1834716796875',b'0.6156005859375',b'3.1416015625',b'134927',b'\x15\x06\x00\x04E',b'134693',b'946685778.88'
b'-0.2625732421875',b'-0.719970703125',b'-0.18365478515625',b'0.6156005859375',b'3.1416015625',b'135027',b'\x15\x06\x00\x04E',b'134693',b'946685778.98'
b'-0.26287841796875',b'-0.72003173828125',b'-0.18341064453125',b'0.615478515625',b'3.1416015625',b'135127',b'\x15\x06\x00\x04E',b'134693',b'946685779.08'
b'-0.2630615234375',b'-0.72003173828125',b'-0.18377685546875',b'0.61529541015625',b'3.1416015625',b'135227',b'\x15\x06\x00\x04E',b'134693',b'946685778.68'
b'-0.2630615234375',b'-0.71990966796875',b'-0.1834716796875',b'0.61553955078125',b'3.1416015625',b'135426',b'\x15\x06\x00\x04E',b'134693',b'946685778.879'
b'-0.2635498046875',b'-0.71966552734375',b'-0.1834716796875',b'0.6156005859375',b'3.1416015625',b'135526',b'\t\x04\x00\x03T',b'135673',b'946685778.979'
b'-0.26361083984375',b'-0.71929931640625',b'-0.1842041015625',b'0.61578369140625',b'3.1416015625',b'135626',b'\t\x04\x00\x03T',b'135673',b'946685779.079'
b'-0.2635498046875',b'-0.71929931640625',b'-0.18463134765625',b'0.61572265625',b'3.1416015625',b'135726',b'\t\x04\x00\x03T',b'135673',b'946685779.679'
b'-0.26318359375',b'-0.719482421875',b'-0.18450927734375',b'0.61566162109375',b'3.1416015625',b'135825',b'\t\x04\x00\x03T',b'135673',b'946685779.778'
b'-0.26434326171875',b'-0.71881103515625',b'-0.18450927734375',b'0.61590576171875',b'3.1416015625',b'135925',b'\t\x04\x00\x03T',b'135673',b'946685779.878'
b'-0.2637939453125',b'-0.71942138671875',b'-0.1842041015625',b'0.61553955078125',b'3.1416015625',b'136025',b'\t\x04\x00\x03T',b'135673',b'946685779.978'
b'-0.26373291015625',b'-0.71966552734375',b'-0.18450927734375',b'0.615234375',b'3.1416015625',b'136125',b'\t\x04\x00\x03T',b'135673',b'946685780.078'
b'-0.263916015625',b'-0.719482421875',b'-0.18402099609375',b'0.61553955078125',b'3.1416015625',b'136224',b'\t\x04\x00\x03T',b'135673',b'946685780.677'
b'-0.2646484375',b'-0.71875',b'-0.18402099609375',b'0.61602783203125',b'3.1416015625',b'136324',b'\t\x04\x00\x03T',b'135673',b'946685780.777'
b'-0.2647705078125',b'-0.7186279296875',b'-0.18450927734375',b'0.615966796875',b'3.1416015625',b'136425',b'\x04\x02\x00\x02\\',b'136651',b'946685780.878'
b'-0.264892578125',b'-0.71881103515625',b'-0.18487548828125',b'0.6156005859375',b'3.1416015625',b'136524',b'\x04\x02\x00\x02\\',b'136651',b'946685780.977'
b'-0.2646484375',b'-0.71893310546875',b'-0.1846923828125',b'0.6156005859375',b'3.1416015625',b'136624',b'\x04\x02\x00\x02\\',b'136651',b'946685781.077'
b'-0.26483154296875',b'-0.71881103515625',b'-0.18463134765625',b'0.61566162109375',b'3.1416015625',b'136723',b'\x04\x02\x00\x02\\',b'136651',b'946685780.676'
b'-0.26483154296875',b'-0.71893310546875',b'-0.18463134765625',b'0.6156005859375',b'3.1416015625',b'136823',b'\x04\x02\x00\x02\\',b'136651',b'946685780.776'
b'-0.26434326171875',b'-0.71929931640625',b'-0.18511962890625',b'0.61517333984375',b'3.1416015625',b'136923',b'\x04\x02\x00\x02\\',b'136651',b'946685780.876'
b'-0.26470947265625',b'-0.71905517578125',b'-0.1849365234375',b'0.6153564453125',b'3.1416015625',b'137023',b'\x04\x02\x00\x02\\',b'136651',b'946685780.976'
b'-0.26531982421875',b'-0.71844482421875',b'-0.1851806640625',b'0.61578369140625',b'3.1416015625',b'137123',b'\x04\x02\x00\x02\\',b'136651',b'946685781.076'
b'-0.26470947265625',b'-0.7191162109375',b'-0.1851806640625',b'0.615234375',b'3.1416015625',b'137322',b'\x04\x02\x00\x02\\',b'136651',b'946685781.775'
b'-0.26470947265625',b'-0.718994140625',b'-0.185302734375',b'0.6153564453125',b'3.1416015625',b'137422',b'\x02\x01\x00\x02_',b'137631',b'946685781.875'
b'-0.26470947265625',b'-0.7191162109375',b'-0.18511962890625',b'0.615234375',b'3.1416015625',b'137522',b'\x02\x01\x00\x02_',b'137631',b'946685781.975'
b'-0.26458740234375',b'-0.7193603515625',b'-0.18505859375',b'0.61505126953125',b'3.1416015625',b'137622',b'\x02\x01\x00\x02_',b'137631',b'946685782.075'
b'-0.2645263671875',b'-0.71942138671875',b'-0.18511962890625',b'0.614990234375',b'3.1416015625',b'137721',b'\x02\x01\x00\x02_',b'137631',b'946685781.674'
b'-0.2645263671875',b'-0.7193603515625',b'-0.185302734375',b'0.614990234375',b'3.1416015625',b'137821',b'\x02\x01\x00\x02_',b'137631',b'946685781.774'
b'-0.2647705078125',b'-0.71881103515625',b'-0.18475341796875',b'0.61572265625',b'3.1416015625',b'138021',b'\x02\x01\x00\x02_',b'137631',b'946685781.974'
b'-0.26434326171875',b'-0.71881103515625',b'-0.1844482421875',b'0.615966796875',b'3.1416015625',b'138121',b'\x02\x01\x00\x02_',b'137631',b'946685782.074'
b'-0.26446533203125',b'-0.71893310546875',b'-0.18426513671875',b'0.61578369140625',b'3.1416015625',b'138220',b'\x02\x01\x00\x02_',b'137631',b'946685782.673'
b'-0.2646484375',b'-0.718505859375',b'-0.18414306640625',b'0.61627197265625',b'3.1416015625',b'138321',b'\x01\x01\x00\x02`',b'138613',b'946685782.774'
b'-0.26470947265625',b'-0.718505859375',b'-0.18402099609375',b'0.61627197265625',b'3.1416015625',b'138420',b'\x01\x01\x00\x02`',b'138613',b'946685782.873'
b'-0.2642822265625',b'-0.71905517578125',b'-0.1839599609375',b'0.6158447265625',b'3.1416015625',b'138819',b'\x01\x01\x00\x02`',b'138613',b'946685783.772'
b'-0.2640380859375',b'-0.71929931640625',b'-0.18365478515625',b'0.61572265625',b'3.1416015625',b'138919',b'\x01\x01\x00\x02`',b'138613',b'946685783.872'
b'-0.2635498046875',b'-0.7200927734375',b'-0.183837890625',b'0.614990234375',b'3.1416015625',b'139119',b'\x01\x01\x00\x02`',b'138613',b'946685784.072'
b'-0.26361083984375',b'-0.72021484375',b'-0.18365478515625',b'0.6148681640625',b'3.1416015625',b'139218',b'\x01\x01\x00\x02`',b'138613',b'946685784.171'
b'-0.26348876953125',b'-0.72015380859375',b'-0.18359375',b'0.614990234375',b'3.1416015625',b'139318',b'\x01\x01\x00\x02`',b'138613',b'946685783.771'
b'-0.263427734375',b'-0.720458984375',b'-0.18359375',b'0.61468505859375',b'3.1416015625',b'139418',b'\x01\x01\x00\x02`',b'139591',b'946685783.871'
b'-0.26263427734375',b'-0.72088623046875',b'-0.1837158203125',b'0.61444091796875',b'3.1416015625',b'139518',b'\x01\x01\x00\x02`',b'139591',b'946685783.971'
b'-0.2628173828125',b'-0.7208251953125',b'-0.1839599609375',b'0.61444091796875',b'3.1416015625',b'139618',b'\x01\x01\x00\x02`',b'139591',b'946685784.071'
b'-0.2626953125',b'-0.72064208984375',b'-0.1842041015625',b'0.61456298828125',b'3.1416015625',b'139717',b'\x01\x01\x00\x02`',b'139591',b'946685784.67'
b'-0.26275634765625',b'-0.72064208984375',b'-0.1839599609375',b'0.6146240234375',b'3.1416015625',b'139818',b'\x01\x01\x00\x02`',b'139591',b'946685784.771'
b'-0.26336669921875',b'-0.719970703125',b'-0.18377685546875',b'0.615234375',b'3.1416015625',b'139917',b'\x01\x01\x00\x02`',b'139591',b'946685784.87'
b'-0.26422119140625',b'-0.7193603515625',b'-0.18402099609375',b'0.61553955078125',b'3.1416015625',b'140017',b'\x01\x01\x00\x02`',b'139591',b'946685784.97'
b'-0.263916015625',b'-0.71954345703125',b'-0.1842041015625',b'0.61541748046875',b'3.1416015625',b'140117',b'\x01\x01\x00\x02`',b'139591',b'946685785.07'
b'-0.263916015625',b'-0.719482421875',b'-0.18426513671875',b'0.615478515625',b'3.1416015625',b'140217',b'\x01\x01\x00\x02`',b'139591',b'946685785.67'
b'-0.2642822265625',b'-0.71929931640625',b'-0.18402099609375',b'0.61553955078125',b'3.1416015625',b'140317',b'\x01\x01\x00\x02`',b'140569',b'946685785.77'
b'-0.26409912109375',b'-0.7196044921875',b'-0.1839599609375',b'0.61529541015625',b'3.1416015625',b'140416',b'\x01\x01\x00\x02`',b'140569',b'946685785.869'
b'-0.2635498046875',b'-0.72021484375',b'-0.1834716796875',b'0.61492919921875',b'3.1416015625',b'140516',b'\x01\x01\x00\x02`',b'140569',b'946685785.969'
b'-0.26361083984375',b'-0.72027587890625',b'-0.1834716796875',b'0.61480712890625',b'3.1416015625',b'140616',b'\x01\x01\x00\x02`',b'140569',b'946685786.069'
b'-0.26397705078125',b'-0.720458984375',b'-0.1824951171875',b'0.61480712890625',b'3.1416015625',b'140815',b'\x01\x01\x00\x02`',b'140569',b'946685785.768'
b'-0.263916015625',b'-0.7210693359375',b'-0.182373046875',b'0.6141357421875',b'3.1416015625',b'140915',b'\x01\x01\x00\x02`',b'140569',b'946685785.868'
b'-0.263427734375',b'-0.7210693359375',b'-0.18255615234375',b'0.61431884765625',b'3.1416015625',b'141115',b'\x01\x01\x00\x02`',b'140569',b'946685786.068'
b'-0.263916015625',b'-0.72027587890625',b'-0.1834716796875',b'0.61474609375',b'3.1416015625',b'141214',b'\x01\x01\x00\x02`',b'140569',b'946685786.667'
b'-0.26348876953125',b'-0.720703125',b'-0.1837158203125',b'0.61431884765625',b'3.1416015625',b'141315',b'\x01\x01\x00\x02a',b'141557',b'946685786.768'
b'-0.26324462890625',b'-0.720703125',b'-0.183837890625',b'0.6143798828125',b'3.1416015625',b'141514',b'\x01\x01\x00\x02a',b'141557',b'946685786.967'
b'-0.26348876953125',b'-0.72064208984375',b'-0.18377685546875',b'0.6143798828125',b'3.1416015625',b'141614',b'\x01\x01\x00\x02a',b'141557',b'946685787.067'
b'-0.26348876953125',b'-0.7205810546875',b'-0.18426513671875',b'0.61431884765625',b'3.1416015625',b'141814',b'\x01\x01\x00\x02a',b'141557',b'946685786.767'
b'-0.26324462890625',b'-0.7208251953125',b'-0.18414306640625',b'0.61419677734375',b'3.1416015625',b'141913',b'\x01\x01\x00\x02a',b'141557',b'946685786.866'
b'-0.2633056640625',b'-0.720703125',b'-0.1839599609375',b'0.61431884765625',b'3.1416015625',b'142013',b'\x01\x01\x00\x02a',b'141557',b'946685786.966'
b'-0.26348876953125',b'-0.720703125',b'-0.18402099609375',b'0.6142578125',b'3.1416015625',b'142113',b'\x01\x01\x00\x02a',b'141557',b'946685787.066'
b'-0.2630615234375',b'-0.72186279296875',b'-0.183349609375',b'0.61322021484375',b'3.1416015625',b'142312',b'\x01\x01\x00\x02a',b'142536',b'946685787.765'
b'-0.2630615234375',b'-0.7220458984375',b'-0.183837890625',b'0.6129150390625',b'3.1416015625',b'142412',b'\x01\x01\x00\x02a',b'142536',b'946685787.865'
b'-0.26263427734375',b'-0.72259521484375',b'-0.1829833984375',b'0.61273193359375',b'3.1416015625',b'142513',b'\x01\x01\x00\x02a',b'142536',b'946685787.966'
b'-0.263427734375',b'-0.7213134765625',b'-0.18310546875',b'0.61376953125',b'3.1416015625',b'142612',b'\x01\x01\x00\x02a',b'142536',b'946685788.065'
b'-0.26361083984375',b'-0.72113037109375',b'-0.1832275390625',b'0.61395263671875',b'3.1416015625',b'142711',b'\x01\x01\x00\x02a',b'142536',b'946685788.664'
b'-0.26312255859375',b'-0.7218017578125',b'-0.18316650390625',b'0.61334228515625',b'3.1416015625',b'142811',b'\x01\x01\x00\x02a',b'142536',b'946685788.764'
b'-0.26336669921875',b'-0.7216796875',b'-0.1829833984375',b'0.61346435546875',b'3.1416015625',b'142911',b'\x01\x01\x00\x02a',b'142536',b'946685788.864'
b'-0.26446533203125',b'-0.7208251953125',b'-0.18292236328125',b'0.614013671875',b'3.1416015625',b'143011',b'\x01\x01\x00\x02a',b'142536',b'946685788.964'
b'-0.26416015625',b'-0.72149658203125',b'-0.18280029296875',b'0.6134033203125',b'3.1416015625',b'143111',b'\x01\x01\x00\x02a',b'142536',b'946685789.064'
b'-0.2637939453125',b'-0.72186279296875',b'-0.18316650390625',b'0.613037109375',b'3.1416015625',b'143210',b'\x01\x01\x00\x02a',b'142536',b'946685788.663'
b'-0.26434326171875',b'-0.721435546875',b'-0.18310546875',b'0.61328125',b'3.1416015625',b'143311',b'\x01\x01\x00\x02a',b'143516',b'946685788.764'
b'-0.26422119140625',b'-0.72149658203125',b'-0.18316650390625',b'0.61322021484375',b'3.1416015625',b'143410',b'\x01\x01\x00\x02a',b'143516',b'946685788.863'
b'-0.26434326171875',b'-0.72161865234375',b'-0.182861328125',b'0.6131591796875',b'3.1416015625',b'143510',b'\x01\x01\x00\x02a',b'143516',b'946685788.963'
b'-0.264404296875',b'-0.72125244140625',b'-0.18316650390625',b'0.61346435546875',b'3.1416015625',b'143610',b'\x01\x01\x00\x02a',b'143516',b'946685789.063'
b'-0.264404296875',b'-0.72119140625',b'-0.183837890625',b'0.61334228515625',b'3.1416015625',b'143710',b'\x01\x01\x00\x02a',b'143516',b'946685789.663'
b'-0.26434326171875',b'-0.720947265625',b'-0.1842041015625',b'0.61358642578125',b'3.1416015625',b'143809',b'\x01\x01\x00\x02a',b'143516',b'946685789.762'
b'-0.26470947265625',b'-0.71990966796875',b'-0.1851806640625',b'0.61431884765625',b'3.1416015625',b'143909',b'\x01\x01\x00\x02a',b'143516',b'946685789.862'
b'-0.26446533203125',b'-0.72003173828125',b'-0.18560791015625',b'0.6141357421875',b'3.1416015625',b'144010',b'\x01\x01\x00\x02a',b'143516',b'946685789.963'
b'-0.26409912109375',b'-0.72039794921875',b'-0.18548583984375',b'0.6138916015625',b'3.1416015625',b'144109',b'\x01\x01\x00\x02a',b'143516',b'946685790.062'
b'-0.26361083984375',b'-0.72076416015625',b'-0.18548583984375',b'0.61370849609375',b'3.1416015625',b'144209',b'\x01\x01\x00\x02a',b'144495',b'946685789.662'
b'-0.2633056640625',b'-0.72088623046875',b'-0.18560791015625',b'0.6136474609375',b'3.1416015625',b'144308',b'\x01\x01\x00\x02a',b'144495',b'946685789.761'
b'-0.263427734375',b'-0.72113037109375',b'-0.1851806640625',b'0.61346435546875',b'3.1416015625',b'144408',b'\x01\x01\x00\x02a',b'144495',b'946685789.861'
b'-0.26348876953125',b'-0.7210693359375',b'-0.18499755859375',b'0.613525390625',b'3.1416015625',b'144508',b'\x01\x01\x00\x02a',b'144495',b'946685789.961'
b'-0.26348876953125',b'-0.72119140625',b'-0.18499755859375',b'0.61334228515625',b'3.1416015625',b'144608',b'\x01\x01\x00\x02a',b'144495',b'946685790.061'
b'-0.2630615234375',b'-0.72161865234375',b'-0.18505859375',b'0.613037109375',b'3.1416015625',b'144708',b'\x01\x01\x00\x02a',b'144495',b'946685790.661'
b'-0.2626953125',b'-0.721923828125',b'-0.18499755859375',b'0.61285400390625',b'3.1416015625',b'144808',b'\x01\x01\x00\x02a',b'144495',b'946685790.761'
b'-0.26275634765625',b'-0.72161865234375',b'-0.18511962890625',b'0.6131591796875',b'3.1416015625',b'145007',b'\x01\x01\x00\x02a',b'144495',b'946685790.96'
b'-0.26300048828125',b'-0.72137451171875',b'-0.18511962890625',b'0.61334228515625',b'3.1416015625',b'145207',b'\x01\x01\x00\x02a',b'144495',b'946685791.16'
b'-0.2630615234375',b'-0.72125244140625',b'-0.184814453125',b'0.61358642578125',b'3.1416015625',b'145306',b'\x01\x01\x00\x02a',b'145474',b'946685791.759'
b'-0.2633056640625',b'-0.7210693359375',b'-0.18450927734375',b'0.61370849609375',b'3.1416015625',b'145406',b'\x01\x01\x00\x02a',b'145474',b'946685791.859'
b'-0.26300048828125',b'-0.7215576171875',b'-0.18402099609375',b'0.61346435546875',b'3.1416015625',b'145606',b'\x01\x01\x00\x02a',b'145474',b'946685792.059'
b'-0.263427734375',b'-0.72100830078125',b'-0.183837890625',b'0.614013671875',b'3.1416015625',b'145705',b'\x01\x01\x00\x02a',b'145474',b'946685792.158'
b'-0.26348876953125',b'-0.7210693359375',b'-0.18389892578125',b'0.6138916015625',b'3.1416015625',b'145805',b'\x01\x01\x00\x02a',b'145474',b'946685791.758'
b'-0.2628173828125',b'-0.72271728515625',b'-0.1827392578125',b'0.612548828125',b'3.1416015625',b'146005',b'\x01\x01\x00\x02a',b'145474',b'946685791.958'
b'-0.26275634765625',b'-0.72259521484375',b'-0.18304443359375',b'0.61260986328125',b'3.1416015625',b'146105',b'\x01\x01\x00\x02a',b'145474',b'946685792.058'
b'-0.26336669921875',b'-0.7216796875',b'-0.18304443359375',b'0.61346435546875',b'3.1416015625',b'146305',b'\x01\x01\x00\x02a',b'146454',b'946685792.758'
b'-0.2635498046875',b'-0.7215576171875',b'-0.18377685546875',b'0.61328125',b'3.1416015625',b'146404',b'\x01\x01\x00\x02a',b'146454',b'946685792.857'
b'-0.2633056640625',b'-0.7215576171875',b'-0.18402099609375',b'0.61334228515625',b'3.1416015625',b'146504',b'\x01\x01\x00\x02a',b'146454',b'946685792.957'
b'-0.26348876953125',b'-0.720947265625',b'-0.1845703125',b'0.61376953125',b'3.1416015625',b'146704',b'\x01\x01\x00\x02a',b'146454',b'946685793.657'
b'-0.2635498046875',b'-0.72125244140625',b'-0.1845703125',b'0.61346435546875',b'3.1416015625',b'146803',b'\x01\x01\x00\x02a',b'146454',b'946685793.756'
b'-0.2635498046875',b'-0.72149658203125',b'-0.1845703125',b'0.6131591796875',b'3.1416015625',b'147003',b'\x01\x01\x00\x02a',b'146454',b'946685793.956'
b'-0.263671875',b'-0.72088623046875',b'-0.1846923828125',b'0.61376953125',b'3.1416015625',b'147302',b'\x01\x01\x00\x02a',b'147436',b'946685793.755'
b'-0.26336669921875',b'-0.72100830078125',b'-0.184814453125',b'0.61370849609375',b'3.1416015625',b'147403',b'\x01\x01\x00\x02a',b'147436',b'946685793.856'
b'-0.26324462890625',b'-0.7210693359375',b'-0.1849365234375',b'0.6136474609375',b'3.1416015625',b'147502',b'\x01\x01\x00\x02a',b'147436',b'946685793.955'
b'-0.26324462890625',b'-0.72100830078125',b'-0.18511962890625',b'0.6136474609375',b'3.1416015625',b'147602',b'\x01\x01\x00\x02a',b'147436',b'946685794.055'
b'-0.26336669921875',b'-0.7210693359375',b'-0.18505859375',b'0.613525390625',b'3.1416015625',b'147702',b'\x01\x01\x00\x02a',b'147436',b'946685794.655'
b'-0.26312255859375',b'-0.7213134765625',b'-0.18511962890625',b'0.61334228515625',b'3.1416015625',b'147802',b'\x01\x01\x00\x02a',b'147436',b'946685794.755'
b'-0.26300048828125',b'-0.721435546875',b'-0.1851806640625',b'0.61328125',b'3.1416015625',b'147901',b'\x01\x01\x00\x02a',b'147436',b'946685794.854'
b'-0.2630615234375',b'-0.72125244140625',b'-0.1854248046875',b'0.61334228515625',b'3.1416015625',b'148001',b'\x01\x01\x00\x02a',b'147436',b'946685794.954'
b'-0.26434326171875',b'-0.720703125',b'-0.185546875',b'0.6134033203125',b'3.1416015625',b'148201',b'\x01\x01\x00\x02a',b'148414',b'946685795.154'
b'-0.2674560546875',b'-0.72003173828125',b'-0.18756103515625',b'0.61224365234375',b'3.1416015625',b'148300',b'\x01\x01\x00\x02a',b'148414',b'946685794.753'
b'-0.27764892578125',b'-0.7164306640625',b'-0.183349609375',b'0.6131591796875',b'3.1416015625',b'148400',b'\x01\x01\x00\x02a',b'148414',b'946685794.853'
b'-0.30322265625',b'-0.70025634765625',b'-0.16705322265625',b'0.62432861328125',b'3.1416015625',b'148500',b'\x01\x01\x00\x02a',b'148414',b'946685794.953'
b'-0.32379150390625',b'-0.67822265625',b'-0.1644287109375',b'0.63885498046875',b'3.1416015625',b'148600',b'\x01\x01\x00\x02a',b'148414',b'946685795.053'
b'-0.349365234375',b'-0.66448974609375',b'-0.1788330078125',b'0.63592529296875',b'3.1416015625',b'148699',b'\x01\x01\x00\x02a',b'148414',b'946685795.152'
b'-0.42657470703125',b'-0.62969970703125',b'-0.23455810546875',b'0.60540771484375',b'3.1416015625',b'148799',b'\x01\x01\x00\x02a',b'148414',b'946685795.752'
b'-0.50244140625',b'-0.58056640625',b'-0.304443359375',b'0.563720703125',b'3.1416015625',b'148900',b'\x01\x01\x00\x02a',b'148414',b'946685795.853'
b'-0.53741455078125',b'-0.54351806640625',b'-0.349609375',b'0.54180908203125',b'3.1416015625',b'148999',b'\x01\x01\x00\x02a',b'148414',b'946685795.952'
b'-0.5540771484375',b'-0.52117919921875',b'-0.37451171875',b'0.53021240234375',b'3.1416015625',b'149099',b'\x01\x01\x00\x02a',b'148414',b'946685796.052'
b'-0.5604248046875',b'-0.517578125',b'-0.38134765625',b'0.5220947265625',b'3.1416015625',b'149198',b'\x01\x01\x00\x02a',b'149403',b'946685796.151'
b'-0.56524658203125',b'-0.519775390625',b'-0.37200927734375',b'0.521484375',b'3.1416015625',b'149298',b'\x01\x01\x00\x02a',b'149403',b'946685796.751'
b'-0.56622314453125',b'-0.51849365234375',b'-0.36773681640625',b'0.52471923828125',b'3.1416015625',b'149398',b'\x01\x01\x00\x02a',b'149403',b'946685796.851'
b'-0.56231689453125',b'-0.51934814453125',b'-0.36456298828125',b'0.53021240234375',b'3.1416015625',b'149498',b'\x01\x01\x00\x02a',b'149403',b'946685796.951'
b'-0.55267333984375',b'-0.51922607421875',b'-0.36737060546875',b'0.53857421875',b'3.1416015625',b'149598',b'\x01\x01\x00\x02a',b'149403',b'946685797.051'
b'-0.54345703125',b'-0.5242919921875',b'-0.369873046875',b'0.54132080078125',b'3.1416015625',b'149698',b'\x01\x01\x00\x02a',b'149403',b'946685796.651'
b'-0.53936767578125',b'-0.52777099609375',b'-0.36553955078125',b'0.544921875',b'3.1416015625',b'149797',b'\x01\x01\x00\x02a',b'149403',b'946685796.75'
b'-0.53753662109375',b'-0.52947998046875',b'-0.3599853515625',b'0.54876708984375',b'3.1416015625',b'149897',b'\x01\x01\x00\x02a',b'149403',b'946685796.85'
b'-0.53564453125',b'-0.53436279296875',b'-0.35040283203125',b'0.55206298828125',b'3.1416015625',b'149997',b'\x01\x01\x00\x02a',b'149403',b'946685796.95'
b'-0.53466796875',b'-0.54730224609375',b'-0.3392333984375',b'0.5472412109375',b'3.1416015625',b'150196',b'\x01\x01\x00\x02a',b'150381',b'946685797.649'
