quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'0.59234619140625',b'-0.41473388671875',b'0.58563232421875',b'0.36627197265625',b'3.1416015625',b'66151',b'\x05\x05\x006$',b'65762',b'946684880.701'
b'0.63543701171875',b'-0.365234375',b'0.59893798828125',b'0.32269287109375',b'3.1416015625',b'66052',b'\x05\x05\x006$',b'65762',b'946684880.602'
b'0.56195068359375',b'-0.4542236328125',b'0.57080078125',b'0.3900146484375',b'3.1416015625',b'66250',b'\x05\x05\x006$',b'65762',b'946684880.3'
b'0.5277099609375',b'-0.48809814453125',b'0.556884765625',b'0.41619873046875',b'3.1416015625',b'66350',b'\x05\x05\x006$',b'65762',b'946684880.4'
b'0.5093994140625',b'-0.50830078125',b'0.53875732421875',b'0.4381103515625',b'3.1416015625',b'66450',b'\x05\x05\x006$',b'65762',b'946684880.5'
b'0.51385498046875',b'-0.50762939453125',b'0.52239990234375',b'0.4532470703125',b'3.1416015625',b'66550',b'\x03\x04\x00K\x12',b'66748',b'946684880.6'
b'0.5177001953125',b'-0.5078125',b'0.51611328125',b'0.45587158203125',b'3.1416015625',b'66650',b'\x03\x04\x00K\x12',b'66748',b'946684880.7'
b'0.52294921875',b'-0.4996337890625',b'0.524658203125',b'0.4490966796875',b'3.1416015625',b'66751',b'\x03\x04\x00K\x12',b'66748',b'946684881.301'
b'0.5670166015625',b'-0.45916748046875',b'0.549072265625',b'0.4075927734375',b'3.1416015625',b'66850',b'\x03\x04\x00K\x12',b'66748',b'946684881.4'
b'0.66656494140625',b'-0.358154296875',b'0.57550048828125',b'0.310302734375',b'3.1416015625',b'67049',b'\x03\x04\x00K\x12',b'66748',b'946684881.599'
b'0.6258544921875',b'-0.4010009765625',b'0.57171630859375',b'0.34735107421875',b'3.1416015625',b'66949',b'\x03\x04\x00K\x12',b'66748',b'946684881.499'
b'0.68524169921875',b'-0.32647705078125',b'0.57513427734375',b'0.3050537109375',b'3.1416015625',b'67149',b'\x03\x04\x00K\x12',b'66748',b'946684881.699'
b'0.7093505859375',b'-0.29437255859375',b'0.56365966796875',b'0.303955078125',b'3.1416015625',b'67249',b'\x03\x04\x00K\x12',b'66748',b'946684882.299'
b'0.7176513671875',b'-0.27520751953125',b'0.57952880859375',b'0.27081298828125',b'3.1416015625',b'67348',b'\x03\x04\x00K\x12',b'66748',b'946684882.398'
b'0.70941162109375',b'-0.2509765625',b'0.6025390625',b'0.26580810546875',b'3.1416015625',b'67448',b'\x02\x02\x00X\x08',b'67728',b'946684882.498'
b'0.71063232421875',b'-0.23028564453125',b'0.6119384765625',b'0.25982666015625',b'3.1416015625',b'67548',b'\x02\x02\x00X\x08',b'67728',b'946684882.598'
b'0.71844482421875',b'-0.21307373046875',b'0.616455078125',b'0.24169921875',b'3.1416015625',b'67648',b'\x02\x02\x00X\x08',b'67728',b'946684882.198'
b'0.7279052734375',b'-0.192138671875',b'0.61846923828125',b'0.2252197265625',b'3.1416015625',b'67748',b'\x02\x02\x00X\x08',b'67728',b'946684882.298'
b'0.71820068359375',b'-0.18634033203125',b'0.63958740234375',b'0.20111083984375',b'3.1416015625',b'67847',b'\x02\x02\x00X\x08',b'67728',b'946684882.397'
b'0.7220458984375',b'-0.17633056640625',b'0.64129638671875',b'0.1903076171875',b'3.1416015625',b'67948',b'\x02\x02\x00X\x08',b'67728',b'946684882.498'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946684814.55'
b'0.72821044921875',b'-0.1563720703125',b'0.64117431640625',b'0.18487548828125',b'3.1416015625',b'68047',b'\x02\x02\x00X\x08',b'67728',b'946684883.097'
b'0.731201171875',b'-0.137451171875',b'0.6424560546875',b'0.18353271484375',b'3.1416015625',b'68147',b'\x02\x02\x00X\x08',b'67728',b'946684883.197'
b'0.72967529296875',b'-0.1339111328125',b'0.6427001953125',b'0.191162109375',b'3.1416015625',b'68247',b'\x02\x02\x00X\x08',b'67728',b'946684883.297'
b'0.72491455078125',b'-0.13885498046875',b'0.63873291015625',b'0.21746826171875',b'3.1416015625',b'68347',b'\x02\x02\x00X\x08',b'67728',b'946684883.397'
b'0.70196533203125',b'-0.1844482421875',b'0.63909912109375',b'0.25457763671875',b'3.1416015625',b'68546',b'\x01\x02\x00^\x03',b'68709',b'946684883.596'
b'0.697021484375',b'-0.198974609375',b'0.63720703125',b'0.26177978515625',b'3.1416015625',b'68646',b'\x01\x02\x00^\x03',b'68709',b'946684883.196'
b'0.70196533203125',b'-0.20196533203125',b'0.62701416015625',b'0.27069091796875',b'3.1416015625',b'68746',b'\x01\x02\x00^\x03',b'68709',b'946684883.296'
b'0.703125',b'-0.1981201171875',b'0.6192626953125',b'0.2879638671875',b'3.1416015625',b'68846',b'\x01\x02\x00^\x03',b'68709',b'946684883.396'
b'0.6951904296875',b'-0.205322265625',b'0.6220703125',b'0.2960205078125',b'3.1416015625',b'68945',b'\x01\x02\x00^\x03',b'68709',b'946684883.495'
b'0.69940185546875',b'-0.22174072265625',b'0.6131591796875',b'0.292724609375',b'3.1416015625',b'69045',b'\x01\x02\x00^\x03',b'68709',b'946684883.595'
b'0.706787109375',b'-0.228759765625',b'0.60357666015625',b'0.28948974609375',b'3.1416015625',b'69146',b'\x01\x02\x00^\x03',b'68709',b'946684884.196'
b'0.7152099609375',b'-0.21966552734375',b'0.5943603515625',b'0.294921875',b'3.1416015625',b'69245',b'\x01\x02\x00^\x03',b'68709',b'946684884.295'
b'0.7156982421875',b'-0.2197265625',b'0.59967041015625',b'0.28271484375',b'3.1416015625',b'69344',b'\x01\x02\x00^\x03',b'68709',b'946684884.394'
b'0.716552734375',b'-0.2294921875',b'0.60382080078125',b'0.26318359375',b'3.1416015625',b'69444',b'\x01\x01\x00`\x02',b'69687',b'946684884.494'
b'0.7069091796875',b'-0.22845458984375',b'0.61431884765625',b'0.26593017578125',b'3.1416015625',b'69644',b'\x01\x01\x00`\x02',b'69687',b'946684885.194'
b'0.70867919921875',b'-0.22906494140625',b'0.61419677734375',b'0.2608642578125',b'3.1416015625',b'69544',b'\x01\x01\x00`\x02',b'69687',b'946684884.594'
b'0.71197509765625',b'-0.2196044921875',b'0.6138916015625',b'0.26068115234375',b'3.1416015625',b'69744',b'\x01\x01\x00`\x02',b'69687',b'946684885.294'
b'0.726806640625',b'-0.19146728515625',b'0.61224365234375',b'0.2454833984375',b'3.1416015625',b'69844',b'\x01\x01\x00`\x02',b'69687',b'946684885.394'
b'0.7310791015625',b'-0.163330078125',b'0.62384033203125',b'0.22283935546875',b'3.1416015625',b'69943',b'\x01\x01\x00`\x02',b'69687',b'946684885.493'
b'0.7354736328125',b'-0.1497802734375',b'0.6356201171875',b'0.18048095703125',b'3.1416015625',b'70043',b'\x01\x01\x00`\x02',b'69687',b'946684885.593'
b'0.7564697265625',b'-0.0888671875',b'0.63214111328125',b'0.14227294921875',b'3.1416015625',b'70243',b'\x01\x01\x00`\x02',b'69687',b'946684885.293'
b'0.74945068359375',b'-0.129150390625',b'0.63177490234375',b'0.15008544921875',b'3.1416015625',b'70143',b'\x01\x01\x00`\x02',b'69687',b'946684885.193'
b'0.7637939453125',b'-0.043701171875',b'0.63092041015625',b'0.12908935546875',b'3.1416015625',b'70342',b'\x01\x01\x00`\x02',b'69687',b'946684885.392'
b'0.77581787109375',b'0.008056640625',b'0.62457275390625',b'0.08929443359375',b'3.1416015625',b'70442',b'\x01\x01\x00a\x01',b'70666',b'946684885.492'
b'-0.77044677734375',b'-0.11920166015625',b'-0.6256103515625',b'0.02825927734375',b'3.1416015625',b'70542',b'\x01\x01\x00a\x01',b'70666',b'946684885.592'
b'-0.715576171875',b'-0.3048095703125',b'-0.59271240234375',b'0.209228515625',b'3.1416015625',b'70642',b'\x01\x01\x00a\x01',b'70666',b'946684886.192'
b'-0.61077880859375',b'-0.48126220703125',b'-0.5093994140625',b'0.36859130859375',b'3.1416015625',b'70742',b'\x01\x01\x00a\x01',b'70666',b'946684886.292'
b'-0.4300537109375',b'-0.6407470703125',b'-0.36474609375',b'0.52099609375',b'3.1416015625',b'70941',b'\x01\x01\x00a\x01',b'70666',b'946684886.491'
b'-0.5028076171875',b'-0.59033203125',b'-0.42724609375',b'0.46490478515625',b'3.1416015625',b'70841',b'\x01\x01\x00a\x01',b'70666',b'946684886.391'
b'-0.34490966796875',b'-0.6715087890625',b'-0.31719970703125',b'0.57403564453125',b'3.1416015625',b'71141',b'\x01\x01\x00a\x01',b'70666',b'946684887.191'
b'-0.37493896484375',b'-0.6654052734375',b'-0.32916259765625',b'0.5552978515625',b'3.1416015625',b'71042',b'\x01\x01\x00a\x01',b'70666',b'946684887.092'
b'-0.32452392578125',b'-0.6787109375',b'-0.32330322265625',b'0.57403564453125',b'3.1416015625',b'71241',b'\x01\x01\x00a\x01',b'70666',b'946684887.291'
b'-0.3214111328125',b'-0.6712646484375',b'-0.32269287109375',b'0.584716796875',b'3.1416015625',b'71341',b'\x01\x01\x00a\x01',b'70666',b'946684887.391'
b'-0.315185546875',b'-0.67999267578125',b'-0.31353759765625',b'0.58306884765625',b'3.1416015625',b'71441',b'\x01\x01\x00a\x01',b'71654',b'946684887.491'
b'-0.30474853515625',b'-0.68658447265625',b'-0.3128662109375',b'0.581298828125',b'3.1416015625',b'71640',b'\x01\x01\x00a\x01',b'71654',b'946684887.19'
b'-0.304931640625',b'-0.67816162109375',b'-0.3167724609375',b'0.5888671875',b'3.1416015625',b'71739',b'\x01\x01\x00a\x01',b'71654',b'946684887.289'
b'-0.30712890625',b'-0.67669677734375',b'-0.3123779296875',b'0.59173583984375',b'3.1416015625',b'71840',b'\x01\x01\x00a\x01',b'71654',b'946684887.39'
b'-0.3070068359375',b'-0.6790771484375',b'-0.30963134765625',b'0.59051513671875',b'3.1416015625',b'71940',b'\x01\x01\x00a\x01',b'71654',b'946684887.49'
b'-0.30926513671875',b'-0.68115234375',b'-0.3099365234375',b'0.5867919921875',b'3.1416015625',b'72039',b'\x01\x01\x00a\x01',b'71654',b'946684887.589'
b'-0.32049560546875',b'-0.68585205078125',b'-0.31231689453125',b'0.57391357421875',b'3.1416015625',b'72240',b'\x01\x01\x00a\x01',b'71654',b'946684888.29'
b'-0.31524658203125',b'-0.68389892578125',b'-0.30908203125',b'0.580810546875',b'3.1416015625',b'72139',b'\x01\x01\x00a\x01',b'71654',b'946684888.189'
b'-0.32379150390625',b'-0.6883544921875',b'-0.3106689453125',b'0.5699462890625',b'3.1416015625',b'72339',b'\x01\x01\x00a\x01',b'71654',b'946684888.389'
b'-0.3302001953125',b'-0.6865234375',b'-0.30828857421875',b'0.56976318359375',b'3.1416015625',b'72438',b'\x01\x01\x00a\x01',b'72632',b'946684888.488'
b'-0.3321533203125',b'-0.685302734375',b'-0.299072265625',b'0.574951171875',b'3.1416015625',b'72538',b'\x01\x01\x00a\x01',b'72632',b'946684888.588'
b'-0.3194580078125',b'-0.695556640625',b'-0.27685546875',b'0.5809326171875',b'3.1416015625',b'72638',b'\x01\x01\x00a\x01',b'72632',b'946684888.188'
b'-0.31689453125',b'-0.698486328125',b'-0.2593994140625',b'0.58685302734375',b'3.1416015625',b'72738',b'\x01\x01\x00a\x01',b'72632',b'946684888.288'
b'-0.30401611328125',b'-0.70849609375',b'-0.24505615234375',b'0.58782958984375',b'3.1416015625',b'72838',b'\x01\x01\x00a\x01',b'72632',b'946684888.388'
b'-0.29693603515625',b'-0.71905517578125',b'-0.236328125',b'0.5821533203125',b'3.1416015625',b'73037',b'\x01\x01\x00a\x01',b'72632',b'946684888.587'
b'-0.2889404296875',b'-0.72113037109375',b'-0.2276611328125',b'0.58709716796875',b'3.1416015625',b'72938',b'\x01\x01\x00a\x01',b'72632',b'946684888.488'
b'-0.30194091796875',b'-0.71929931640625',b'-0.2547607421875',b'0.5714111328125',b'3.1416015625',b'73137',b'\x01\x01\x00a\x01',b'72632',b'946684889.187'
b'-0.29705810546875',b'-0.72064208984375',b'-0.27532958984375',b'0.562744140625',b'3.1416015625',b'73237',b'\x01\x01\x00a\x01',b'72632',b'946684889.287'
b'-0.29742431640625',b'-0.71856689453125',b'-0.28485107421875',b'0.56036376953125',b'3.1416015625',b'73437',b'\x01\x01\x00b\x01',b'73611',b'946684889.487'
b'-0.29571533203125',b'-0.7208251953125',b'-0.28155517578125',b'0.56011962890625',b'3.1416015625',b'73337',b'\x01\x01\x00a\x01',b'72632',b'946684889.387'
b'-0.2945556640625',b'-0.7169189453125',b'-0.28466796875',b'0.56414794921875',b'3.1416015625',b'73536',b'\x01\x01\x00b\x01',b'73611',b'946684889.586'
b'-0.29718017578125',b'-0.70843505859375',b'-0.28558349609375',b'0.57293701171875',b'3.1416015625',b'73636',b'\x01\x01\x00b\x01',b'73611',b'946684890.186'
b'-0.3077392578125',b'-0.703857421875',b'-0.2840576171875',b'0.57373046875',b'3.1416015625',b'73736',b'\x01\x01\x00b\x01',b'73611',b'946684890.286'
b'-0.31158447265625',b'-0.698974609375',b'-0.28900146484375',b'0.57513427734375',b'3.1416015625',b'73836',b'\x01\x01\x00b\x01',b'73611',b'946684890.386'
b'-0.3125',b'-0.69549560546875',b'-0.29595947265625',b'0.57537841796875',b'3.1416015625',b'73935',b'\x01\x01\x00b\x01',b'73611',b'946684890.485'
b'-0.30926513671875',b'-0.69451904296875',b'-0.29840087890625',b'0.5770263671875',b'3.1416015625',b'74035',b'\x01\x01\x00b\x01',b'73611',b'946684890.585'
b'-0.30194091796875',b'-0.693603515625',b'-0.29937744140625',b'0.58148193359375',b'3.1416015625',b'74135',b'\x01\x01\x00b\x01',b'73611',b'946684890.185'
b'-0.27825927734375',b'-0.69757080078125',b'-0.31488037109375',b'0.580322265625',b'3.1416015625',b'74335',b'\x07\x04\x00W\x02',b'74589',b'946684890.385'
b'-0.29278564453125',b'-0.692626953125',b'-0.30377197265625',b'0.58502197265625',b'3.1416015625',b'74235',b'\x01\x01\x00b\x01',b'73611',b'946684890.285'
b'-0.27520751953125',b'-0.698974609375',b'-0.3143310546875',b'0.58038330078125',b'3.1416015625',b'74435',b'\x07\x04\x00W\x02',b'74589',b'946684890.485'
b'-0.27618408203125',b'-0.70062255859375',b'-0.30474853515625',b'0.58306884765625',b'3.1416015625',b'74535',b'\x07\x04\x00W\x02',b'74589',b'946684891.085'
b'-0.2733154296875',b'-0.7098388671875',b'-0.3045654296875',b'0.57330322265625',b'3.1416015625',b'74634',b'\x07\x04\x00W\x02',b'74589',b'946684891.184'
b'-0.273193359375',b'-0.710205078125',b'-0.3101806640625',b'0.56988525390625',b'3.1416015625',b'74833',b'\x07\x04\x00W\x02',b'74589',b'946684891.383'
b'-0.27996826171875',b'-0.70556640625',b'-0.30963134765625',b'0.5726318359375',b'3.1416015625',b'74934',b'\x07\x04\x00W\x02',b'74589',b'946684891.484'
b'-0.2818603515625',b'-0.7037353515625',b'-0.31451416015625',b'0.5712890625',b'3.1416015625',b'75034',b'\x07\x04\x00W\x02',b'74589',b'946684891.584'
b'-0.28118896484375',b'-0.6937255859375',b'-0.31982421875',b'0.580810546875',b'3.1416015625',b'75133',b'\x07\x04\x00W\x02',b'74589',b'946684891.183'
b'-0.27349853515625',b'-0.695556640625',b'-0.32159423828125',b'0.581298828125',b'3.1416015625',b'75233',b'\x07\x04\x00W\x02',b'74589',b'946684891.283'
b'-0.26959228515625',b'-0.69488525390625',b'-0.32305908203125',b'0.5831298828125',b'3.1416015625',b'75333',b'\x07\x04\x00W\x02',b'74589',b'946684891.383'
b'-0.26446533203125',b'-0.7001953125',b'-0.3192138671875',b'0.58135986328125',b'3.1416015625',b'75433',b'\x03\x02\x00^\x01',b'75569',b'946684891.483'
b'-0.260009765625',b'-0.70068359375',b'-0.31842041015625',b'0.5831298828125',b'3.1416015625',b'75532',b'\x03\x02\x00^\x01',b'75569',b'946684891.582'
b'-0.263671875',b'-0.7044677734375',b'-0.31378173828125',b'0.5794677734375',b'3.1416015625',b'75632',b'\x03\x02\x00^\x01',b'75569',b'946684892.182'
b'-0.26995849609375',b'-0.7061767578125',b'-0.3094482421875',b'0.5767822265625',b'3.1416015625',b'75732',b'\x03\x02\x00^\x01',b'75569',b'946684892.282'
b'-0.27313232421875',b'-0.702880859375',b'-0.31298828125',b'0.577392578125',b'3.1416015625',b'75832',b'\x03\x02\x00^\x01',b'75569',b'946684892.382'
b'-0.2786865234375',b'-0.70538330078125',b'-0.30615234375',b'0.5753173828125',b'3.1416015625',b'75931',b'\x03\x02\x00^\x01',b'75569',b'946684892.481'
b'-0.2947998046875',b'-0.6903076171875',b'-0.3072509765625',b'0.58489990234375',b'3.1416015625',b'76131',b'\x03\x02\x00^\x01',b'75569',b'946684893.181'
b'-0.28717041015625',b'-0.70166015625',b'-0.2982177734375',b'0.57989501953125',b'3.1416015625',b'76031',b'\x03\x02\x00^\x01',b'75569',b'946684892.581'
b'-0.31658935546875',b'-0.682373046875',b'-0.30340576171875',b'0.58489990234375',b'3.1416015625',b'76331',b'\x01\x02\x00`\x01',b'76548',b'946684893.381'
b'-0.30596923828125',b'-0.68804931640625',b'-0.3077392578125',b'0.58160400390625',b'3.1416015625',b'76231',b'\x03\x02\x00^\x01',b'75569',b'946684893.281'
b'-0.31884765625',b'-0.6839599609375',b'-0.3038330078125',b'0.58160400390625',b'3.1416015625',b'76431',b'\x01\x02\x00`\x01',b'76548',b'946684893.481'
b'-0.3138427734375',b'-0.69488525390625',b'-0.3016357421875',b'0.57244873046875',b'3.1416015625',b'76531',b'\x01\x02\x00`\x01',b'76548',b'946684893.581'
b'-0.30181884765625',b'-0.705078125',b'-0.30712890625',b'0.56341552734375',b'3.1416015625',b'76630',b'\x01\x02\x00`\x01',b'76548',b'946684893.18'
b'-0.29168701171875',b'-0.712158203125',b'-0.3095703125',b'0.55853271484375',b'3.1416015625',b'76730',b'\x01\x02\x00`\x01',b'76548',b'946684893.28'
b'-0.2808837890625',b'-0.71875',b'-0.29046630859375',b'0.56573486328125',b'3.1416015625',b'76930',b'\x01\x02\x00`\x01',b'76548',b'946684893.48'
b'-0.28167724609375',b'-0.72149658203125',b'-0.30084228515625',b'0.556396484375',b'3.1416015625',b'76830',b'\x01\x02\x00`\x01',b'76548',b'946684893.38'
b'-0.28057861328125',b'-0.7197265625',b'-0.2823486328125',b'0.56884765625',b'3.1416015625',b'77029',b'\x01\x02\x00`\x01',b'76548',b'946684893.579'
b'-0.2738037109375',b'-0.72265625',b'-0.28216552734375',b'0.56854248046875',b'3.1416015625',b'77129',b'\x01\x02\x00`\x01',b'76548',b'946684894.179'
b'-0.2677001953125',b'-0.72027587890625',b'-0.2847900390625',b'0.5731201171875',b'3.1416015625',b'77229',b'\x01\x02\x00`\x01',b'76548',b'946684894.279'
b'-0.26446533203125',b'-0.7197265625',b'-0.2919921875',b'0.5716552734375',b'3.1416015625',b'77329',b'\x01\x01\x00a\x01',b'77526',b'946684894.379'
b'-0.275634765625',b'-0.7117919921875',b'-0.27911376953125',b'0.5826416015625',b'3.1416015625',b'77429',b'\x01\x01\x00a\x01',b'77526',b'946684894.479'
b'-0.27850341796875',b'-0.70452880859375',b'-0.28271484375',b'0.58837890625',b'3.1416015625',b'77529',b'\x01\x01\x00a\x01',b'77526',b'946684894.579'
b'-0.2708740234375',b'-0.6962890625',b'-0.29327392578125',b'0.59649658203125',b'3.1416015625',b'77629',b'\x01\x01\x00a\x01',b'77526',b'946684895.179'
b'-0.2520751953125',b'-0.6968994140625',b'-0.295166015625',b'0.60302734375',b'3.1416015625',b'77828',b'\x01\x01\x00a\x01',b'77526',b'946684895.378'
b'-0.26104736328125',b'-0.69207763671875',b'-0.2967529296875',b'0.60400390625',b'3.1416015625',b'77728',b'\x01\x01\x00a\x01',b'77526',b'946684895.278'
b'-0.25',b'-0.69195556640625',b'-0.288330078125',b'0.61285400390625',b'3.1416015625',b'78028',b'\x01\x01\x00a\x01',b'77526',b'946684895.578'
b'-0.25830078125',b'-0.6959228515625',b'-0.28619384765625',b'0.60589599609375',b'3.1416015625',b'78327',b'\x01\x01\x00a\x01',b'78505',b'946684895.377'
b'-0.25152587890625',b'-0.70123291015625',b'-0.28240966796875',b'0.6043701171875',b'3.1416015625',b'78127',b'\x01\x01\x00a\x01',b'77526',b'946684895.177'
b'-0.2508544921875',b'-0.701416015625',b'-0.2813720703125',b'0.6048583984375',b'3.1416015625',b'78227',b'\x01\x01\x00a\x01',b'77526',b'946684895.277'
b'-0.27001953125',b'-0.68524169921875',b'-0.287841796875',b'0.612060546875',b'3.1416015625',b'78427',b'\x01\x01\x00a\x01',b'78505',b'946684895.477'
b'-0.28265380859375',b'-0.68450927734375',b'-0.2872314453125',b'0.60748291015625',b'3.1416015625',b'78527',b'\x01\x01\x00a\x01',b'78505',b'946684895.577'
b'-0.2867431640625',b'-0.67352294921875',b'-0.28948974609375',b'0.61669921875',b'3.1416015625',b'78626',b'\x01\x01\x00a\x01',b'78505',b'946684896.176'
b'-0.28662109375',b'-0.669921875',b'-0.292724609375',b'0.619140625',b'3.1416015625',b'78726',b'\x01\x01\x00a\x01',b'78505',b'946684896.276'
b'-0.28570556640625',b'-0.670166015625',b'-0.29351806640625',b'0.61895751953125',b'3.1416015625',b'78826',b'\x01\x01\x00a\x01',b'78505',b'946684896.376'
b'-0.28460693359375',b'-0.67083740234375',b'-0.30511474609375',b'0.613037109375',b'3.1416015625',b'78926',b'\x01\x01\x00a\x01',b'78505',b'946684896.476'
b'-0.29425048828125',b'-0.65692138671875',b'-0.3079833984375',b'0.6220703125',b'3.1416015625',b'79025',b'\x01\x01\x00a\x01',b'78505',b'946684896.575'
b'-0.29974365234375',b'-0.66259765625',b'-0.3043212890625',b'0.615234375',b'3.1416015625',b'79125',b'\x01\x01\x00a\x01',b'78505',b'946684896.175'
b'-0.2955322265625',b'-0.67425537109375',b'-0.30224609375',b'0.6055908203125',b'3.1416015625',b'79225',b'\x01\x01\x00a\x01',b'78505',b'946684896.275'
b'-0.2906494140625',b'-0.67791748046875',b'-0.30706787109375',b'0.60137939453125',b'3.1416015625',b'79325',b'\x01\x01\x00a\x01',b'79485',b'946684896.375'
b'-0.296875',b'-0.6732177734375',b'-0.3125',b'0.600830078125',b'3.1416015625',b'79425',b'\x01\x01\x00a\x01',b'79485',b'946684896.475'
b'-0.30584716796875',b'-0.6767578125',b'-0.317626953125',b'0.58953857421875',b'3.1416015625',b'79525',b'\x01\x01\x00a\x01',b'79485',b'946684896.575'
b'-0.31951904296875',b'-0.66510009765625',b'-0.32177734375',b'0.59332275390625',b'3.1416015625',b'79624',b'\x01\x01\x00a\x01',b'79485',b'946684897.174'
b'-0.3173828125',b'-0.6541748046875',b'-0.33502197265625',b'0.5992431640625',b'3.1416015625',b'79724',b'\x01\x01\x00a\x01',b'79485',b'946684897.274'
b'-0.3131103515625',b'-0.65167236328125',b'-0.33868408203125',b'0.60211181640625',b'3.1416015625',b'79824',b'\x01\x01\x00a\x01',b'79485',b'946684897.374'
b'-0.3135986328125',b'-0.65142822265625',b'-0.34259033203125',b'0.5999755859375',b'3.1416015625',b'79924',b'\x01\x01\x00a\x01',b'79485',b'946684897.474'
b'-0.33135986328125',b'-0.62738037109375',b'-0.346923828125',b'0.6134033203125',b'3.1416015625',b'80024',b'\x01\x01\x00a\x01',b'79485',b'946684897.574'
b'-0.35272216796875',b'-0.62066650390625',b'-0.35028076171875',b'0.60638427734375',b'3.1416015625',b'80123',b'\x01\x01\x00a\x01',b'79485',b'946684898.173'
b'-0.3690185546875',b'-0.6224365234375',b'-0.35601806640625',b'0.59136962890625',b'3.1416015625',b'80223',b'\x01\x01\x00a\x01',b'79485',b'946684898.273'
b'-0.38201904296875',b'-0.61846923828125',b'-0.36712646484375',b'0.580322265625',b'3.1416015625',b'80323',b'\x01\x01\x00b\x01',b'80507',b'946684898.373'
b'-0.41650390625',b'-0.5908203125',b'-0.38970947265625',b'0.57061767578125',b'3.1416015625',b'80423',b'\x01\x01\x00b\x01',b'80507',b'946684898.473'
b'-0.45477294921875',b'-0.56304931640625',b'-0.41583251953125',b'0.5506591796875',b'3.1416015625',b'80522',b'\x01\x01\x00b\x01',b'80507',b'946684898.572'
b'-0.48724365234375',b'-0.5379638671875',b'-0.42523193359375',b'0.54071044921875',b'3.1416015625',b'80622',b'\x01\x01\x00b\x01',b'80507',b'946684898.172'
b'-0.5030517578125',b'-0.51446533203125',b'-0.4398193359375',b'0.53741455078125',b'3.1416015625',b'80723',b'\x01\x01\x00b\x01',b'80507',b'946684898.273'
b'-0.50823974609375',b'-0.50653076171875',b'-0.4451904296875',b'0.53570556640625',b'3.1416015625',b'80822',b'\x01\x01\x00b\x01',b'80507',b'946684898.372'
b'-0.520751953125',b'-0.47650146484375',b'-0.46337890625',b'0.5357666015625',b'3.1416015625',b'81021',b'\x01\x01\x00b\x01',b'80507',b'946684898.571'
b'-0.53741455078125',b'-0.45556640625',b'-0.47186279296875',b'0.5301513671875',b'3.1416015625',b'81122',b'\x01\x01\x00b\x01',b'80507',b'946684898.672'
b'-0.55877685546875',b'-0.43707275390625',b'-0.48211669921875',b'0.51409912109375',b'3.1416015625',b'81221',b'\x01\x01\x00b\x01',b'80507',b'946684899.271'
b'-0.57672119140625',b'-0.41949462890625',b'-0.4952392578125',b'0.49615478515625',b'3.1416015625',b'81321',b'\x01\x01\x00b\x01',b'81451',b'946684899.371'
b'-0.592529296875',b'-0.3934326171875',b'-0.5133056640625',b'0.480224609375',b'3.1416015625',b'81420',b'\x01\x01\x00b\x01',b'81451',b'946684899.47'
b'-0.61395263671875',b'-0.35626220703125',b'-0.52490234375',b'0.46978759765625',b'3.1416015625',b'81521',b'\x01\x01\x00b\x01',b'81451',b'946684899.571'
b'-0.63134765625',b'-0.33026123046875',b'-0.54364013671875',b'0.443603515625',b'3.1416015625',b'81620',b'\x01\x01\x00b\x01',b'81451',b'946684899.67'
b'-0.64691162109375',b'-0.2987060546875',b'-0.5537109375',b'0.43096923828125',b'3.1416015625',b'81720',b'\x01\x01\x00b\x01',b'81451',b'946684899.27'
b'-0.65997314453125',b'-0.24749755859375',b'-0.5736083984375',b'0.41729736328125',b'3.1416015625',b'81920',b'\x01\x01\x00b\x01',b'81451',b'946684899.47'
b'-0.67041015625',b'-0.21026611328125',b'-0.58001708984375',b'0.4122314453125',b'3.1416015625',b'82020',b'\x01\x01\x00b\x01',b'81451',b'946684899.57'
b'-0.65338134765625',b'-0.272705078125',b'-0.566650390625',b'0.42144775390625',b'3.1416015625',b'81820',b'\x01\x01\x00b\x01',b'81451',b'946684899.37'
b'-0.678466796875',b'-0.1884765625',b'-0.58343505859375',b'0.4046630859375',b'3.1416015625',b'82119',b'\x01\x01\x00b\x01',b'81451',b'946684900.169'
b'-0.68780517578125',b'-0.1639404296875',b'-0.58807373046875',b'0.39276123046875',b'3.1416015625',b'82219',b'\x01\x01\x00b\x01',b'82432',b'946684900.269'
b'-0.69586181640625',b'-0.14697265625',b'-0.59539794921875',b'0.373779296875',b'3.1416015625',b'82319',b'\x01\x01\x00b\x01',b'82432',b'946684900.369'
b'-0.7017822265625',b'-0.13653564453125',b'-0.605224609375',b'0.35003662109375',b'3.1416015625',b'82419',b'\x01\x01\x00b\x01',b'82432',b'946684900.469'
b'-0.7042236328125',b'-0.11285400390625',b'-0.61663818359375',b'0.33331298828125',b'3.1416015625',b'82518',b'\x01\x01\x00b\x01',b'82432',b'946684900.568'
b'-0.708984375',b'-0.09857177734375',b'-0.6241455078125',b'0.3131103515625',b'3.1416015625',b'82619',b'\x01\x01\x00b\x01',b'82432',b'946684901.169'
b'-0.7119140625',b'-0.0718994140625',b'-0.625',b'0.31207275390625',b'3.1416015625',b'82718',b'\x01\x01\x00b\x01',b'82432',b'946684901.268'
